Category,thread_id,post_id,title,author,time,content,nesting_level,is_first_post,page_num,url
Jokes,11,11,Can't sit here and swat commiecrat flys all day §,anticom,13:27,reply to this post rate flag Can't sit here and swat commiecrat flys all day § < anticom > 2025-04-28 13:27 https://forums.craigslist.org/?ID=334631413,0,TRUE,1,https://forums.craigslist.org/?act=Q&ID=334631413
Jokes,11,12,Then do us a favor and don't come here at all §,retiredman2,13:55,reply to this post rate flag Then do us a favor and don't come here at all § < retiredman2 > 2025-04-28 13:55 https://forums.craigslist.org/?ID=334631764,1,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334631764
Jokes,11,13,I think he should stay. It's funny as hell,piperpilot,14:06,reply to this post rate flag I think he should stay. It's funny as hell < piperpilot > 2025-04-28 14:06 to watch him bumbling around like Maxwell Smart. https://forums.craigslist.org/?ID=334631896,2,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334631896
Jokes,11,14,And peter puffer as Moe of the three stooges,anticom,14:26,reply to this post rate flag And peter puffer as Moe of the three stooges < anticom > 2025-04-28 14:26 and Jimmy & drydick his other brother https://forums.craigslist.org/?ID=334632125,3,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334632125
Jokes,11,15,I wouldn't if there were no commiecrats to swat. §,anticom,14:21,reply to this post rate flag I wouldn't if there were no commiecrats to swat. § < anticom > 2025-04-28 14:21 https://forums.craigslist.org/?ID=334632074,2,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334632074
Jokes,16,16,The following 20 linea are just  commiecrats,anticom,13:07,"reply to this post rate flag The following 20 linea are just commiecrats < anticom > 2025-04-28 13:07 in a circle blowing & butt humping each other, read at your peril https://forums.craigslist.org/?ID=334631125",0,TRUE,1,https://forums.craigslist.org/?act=Q&ID=334631125
Jokes,16,17,"^^ Don't mind the speedy one, She misses",Jim_the_ref,13:10,"reply to this post rate flag ^^ Don't mind the speedy one, She misses < Jim_the_ref > 2025-04-28 13:10 the finite details. Like when to check Her post, prior to commit(ting). For ewe Karen. https://forums.craigslist.org/?ID=334631163",1,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334631163
Jokes,16,18,"How's 1260 working out for you, auntie? Having",piperpilot,13:12,"reply to this post rate flag How's 1260 working out for you, auntie? Having < piperpilot > 2025-04-28 13:12 regrets for inviting me to your circlejerk? I drop some facts and ya'll scattered like cockroaches! LMAO!! https://forums.craigslist.org/?ID=334631196",1,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334631196
Jokes,16,19,They want to believe in tooth fairies. §,Jim_the_ref,13:14,reply to this post rate flag They want to believe in tooth fairies. § < Jim_the_ref > 2025-04-28 13:14 https://forums.craigslist.org/?ID=334631231,2,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334631231
Jokes,16,20,Are you & puffer toothless fairies ? §,anticom,13:16,reply to this post rate flag Are you & puffer toothless fairies ? § < anticom > 2025-04-28 13:16 https://forums.craigslist.org/?ID=334631261,3,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334631261
Jokes,16,21,Olny you can see wht isn't there §,anticom,13:15,reply to this post rate flag Olny you can see wht isn't there § < anticom > 2025-04-28 13:15 https://forums.craigslist.org/?ID=334631234,2,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334631234
Jokes,16,22,"Hey ""Olny"", you can see, but she can't. §",Jim_the_ref,13:17,"reply to this post rate flag Hey ""Olny"", you can see, but she can't. § < Jim_the_ref > 2025-04-28 13:17 https://forums.craigslist.org/?ID=334631267",3,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334631267
Jokes,16,23,puffer is she / §,anticom,13:19,reply to this post rate flag puffer is she / § < anticom > 2025-04-28 13:19 https://forums.craigslist.org/?ID=334631300,4,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334631300
Jokes,16,24,"I responded ""she"" to the correct poster.",Jim_the_ref,13:21,"reply to this post rate flag I responded ""she"" to the correct poster. < Jim_the_ref > 2025-04-28 13:21 Your point is not on-point. So back to the sandbox for the turd finding adolescent. https://forums.craigslist.org/?ID=334631341",5,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334631341
Jokes,16,25,"None of your shit is correct, other than it iss",anticom,13:25,"reply to this post rate flag None of your shit is correct, other than it iss < anticom > 2025-04-28 13:25 shit https://forums.craigslist.org/?ID=334631388",6,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334631388
Jokes,16,26,"LOL @ ""iss"", she still seems unable to control",Jim_the_ref,14:47,"reply to this post rate flag LOL @ ""iss"", she still seems unable to control < Jim_the_ref > 2025-04-28 14:47 herself and/or attempts to get a rise out of me. By the by, I neither bi-sexual nor homosexual-so you won't get the ""rise"" you seek. https://forums.craigslist.org/?ID=334632339",7,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334632339
Jokes,16,27,Who's linea? §,Truth_Social,15:39,reply to this post rate flag Who's linea? § < Truth_Social > 2025-04-28 15:39 https://forums.craigslist.org/?ID=334633109,1,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334633109
Jokes,16,28,Jimmy's street corner name §,anticom,16:22,reply to this post rate flag Jimmy's street corner name § < anticom > 2025-04-28 16:22 https://forums.craigslist.org/?ID=334633469,2,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334633469
Jokes,29,29,Repubs trying to blame Pres Clinton for the Bush,drysdaIehathaway7,11:57,"reply to this post rate flag Repubs trying to blame Pres Clinton for the Bush < drysdaIehathaway7 > 2025-04-28 11:57 recession in 2008 proves they are desperate liars. Pres Clinton was conservative started no wars kept the peace and gave US 4 straight years of a balanced budget! A truly great President. Bush didn't give you anything but $5 trillion debt, 2 illegal undeclared wars on innocent civilians, the patriot act terrorist war on US and our rights and the high prices that caused the recession. We were there we saw it gas was $3.96 / gallon here. https://forums.craigslist.org/?ID=334630098",0,TRUE,1,https://forums.craigslist.org/?act=Q&ID=334630098
Jokes,29,30,And you gonna post this shit on a joke forum?,CleanPhilWanted,12:12,"reply to this post rate flag And you gonna post this shit on a joke forum? < CleanPhilWanted > 2025-04-28 12:12 Please explain that, specifically. We could all use a good laugh. https://forums.craigslist.org/?ID=334630279",1,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334630279
Jokes,29,31,"The joke is on ALL of us, my friend.  Sadly,",piperpilot,12:20,"reply to this post rate flag The joke is on ALL of us, my friend. Sadly, < piperpilot > 2025-04-28 12:20 only a handful are laughing. https://forums.craigslist.org/?ID=334630390",2,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334630390
Jokes,29,32,You posted this:,Jim_the_ref,12:23,"reply to this post rate flag You posted this: < Jim_the_ref > 2025-04-28 12:23 ""And you gonna post this shit on a joke forum?"", When clearly by the handle from the posting YOU posted it, so the question is ridiculous. Oops I didn't ""specifically"" explain. I suppose this post (like yours) is a joke. You (as a rookie) give ""pro-tips"" there-in lies my joke... PHYLLIS https://forums.craigslist.org/?ID=334630488",2,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334630488
Jokes,29,33,July of 2008 National Average for gas,piperpilot,12:19,"reply to this post rate flag July of 2008 National Average for gas < piperpilot > 2025-04-28 12:19 was $4.06/gallon, adjusted for inflation, that's about $5.52 in 2022. htt ps://www.eia.gov/dnav/pet/hist/leafhandler.ashx?n=pet&s=emm_epmr_pte_nus_dpg&f=m http s://www.in2013dollars.com/us/inflation/2008?endYear=2022&amount=4.06 The highest under Biden was 4.92, in 2022. So for all those republitards who had their hair on fire, Bush STILL has the highest gas prices in history. Not surprising... He was the only one who couldn't find oil in Texas. Those Republitards really love those who bankrupt businesses. And then, ""Gee, he turned our economy into shit! Who could have seen THAT coming?"" https://forums.craigslist.org/?ID=334630372",1,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334630372
Jokes,29,34,"AWOL Dumbya and Cheney , who was the real PRES",Disco_Barn_Lives,12:29,"reply to this post rate flag AWOL Dumbya and Cheney , who was the real PRES < Disco_Barn_Lives > 2025-04-28 12:29 , allowed those Saudi Muslims to fly into and destroy the Twin Towers in NYC, killing over 3,000 Americans .....and the pubies were fine with this .....Such scum, know it ? https://forums.craigslist.org/?ID=334630591",1,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334630591
Jokes,29,35,Maybe or maybe not but they did fo sho lie,drysdaIehathaway7,12:37,reply to this post rate flag Maybe or maybe not but they did fo sho lie < drysdaIehathaway7 > 2025-04-28 12:37 about the planes causing the twin towers to fall all the way to the ground that is not possible. They were imploded with demolition like building 7 was. Also lied about the WMDs in Iraq. https://forums.craigslist.org/?ID=334630691,2,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334630691
Jokes,29,36,ALL theories ... §,Jim_the_ref,12:46,reply to this post rate flag ALL theories ... § < Jim_the_ref > 2025-04-28 12:46 https://forums.craigslist.org/?ID=334630809,3,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334630809
Jokes,29,37,Yet infinitely more plausible than,piperpilot,12:54,"reply to this post rate flag Yet infinitely more plausible than < piperpilot > 2025-04-28 12:54 ""running a child porn ring out of the basement of a pizza shop with no basement."" https://forums.craigslist.org/?ID=334630940",4,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334630940
Jokes,29,38,It's fact there were no WMDs in Iraq except,drysdaIehathaway7,13:06,reply to this post rate flag It's fact there were no WMDs in Iraq except < drysdaIehathaway7 > 2025-04-28 13:06 It's fact there were no WMDs in Iraq except Bush < drysdaIehathaway7 > 2025-04-28 13:02 and the US Army. We saw the twin towers imploded. (note the shadow ban) nsb!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! https://forums.craigslist.org/?ID=334631106,4,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334631106
Jokes,29,39,It's fact there were no WMDs in Iraq except,drysdaIehathaway7,13:06,reply to this post rate flag It's fact there were no WMDs in Iraq except < drysdaIehathaway7 > 2025-04-28 13:06 It's fact there were no WMDs in Iraq except Bush < drysdaIehathaway7 > 2025-04-28 13:02 and the US Army. We saw the twin towers imploded. (note the shadow ban) nsb!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! https://forums.craigslist.org/?ID=334631107,4,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334631107
Jokes,29,40,At least that is what was REPORTED. §,Jim_the_ref,13:07,reply to this post rate flag At least that is what was REPORTED. § < Jim_the_ref > 2025-04-28 13:07 https://forums.craigslist.org/?ID=334631124,5,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334631124
Jokes,29,41,"Drydick has the inside scoop, right ? §",anticom,13:23,"reply to this post rate flag Drydick has the inside scoop, right ? § < anticom > 2025-04-28 13:23 https://forums.craigslist.org/?ID=334631367",6,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334631367
Jokes,29,42,We saw the twin towers be imploded by demolition,drysdaIehathaway7,13:33,reply to this post rate flag We saw the twin towers be imploded by demolition < drysdaIehathaway7 > 2025-04-28 13:33 on camera. https://forums.craigslist.org/?ID=334631491,6,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334631491
Jokes,29,43,Collapse of the twin towers,retiredman2,14:23,reply to this post rate flag Collapse of the twin towers < retiredman2 > 2025-04-28 14:23 A quick 1 minute presentation on why the towers collapsed. Don't know if your brain can stand that much information at one time. h ttps://www.youtube.com/watch?v=tk-Hruf8wHA https://forums.craigslist.org/?ID=334632099,3,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334632099
Jokes,29,44,Architects and Engineers know it was demolition,drysdaIehathaway7,14:34,reply to this post rate flag Architects and Engineers know it was demolition < drysdaIehathaway7 > 2025-04-28 14:34 don't hurt yourself trying to think. https://forums.craigslist.org/?ID=334632194,4,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334632194
Jokes,29,45,Jethro,studmuffin1949,14:10,"reply to this post rate flag Jethro < studmuffin1949 > 2025-04-28 14:10 I already put Peter Puffer in his place about his lying. Now I guess it is your turn. By the way, the Republicans brought Clinton kicking and screaming to the table to balance the budget. Why don't we ask Monica Lewinsky if Clinton was a great president. I bet she would say he sucked. https://forums.craigslist.org/?ID=334631934",1,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334631934
Jokes,29,46,When?  HOW?  You're fucking delusional. §,piperpilot,14:21,reply to this post rate flag When? HOW? You're fucking delusional. § < piperpilot > 2025-04-28 14:21 https://forums.craigslist.org/?ID=334632072,2,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334632072
Jokes,29,47,"In his itsy bitsy mind, he believes he",Jim_the_ref,14:52,"reply to this post rate flag In his itsy bitsy mind, he believes he < Jim_the_ref > 2025-04-28 14:52 ""put you in your place"", so, delusional ... perhaps. https://forums.craigslist.org/?ID=334632418",3,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334632418
Jokes,29,48,"He, along with the rest of the Rumptards. §",piperpilot,16:20,"reply to this post rate flag He, along with the rest of the Rumptards. § < piperpilot > 2025-04-28 16:20 https://forums.craigslist.org/?ID=334633451",4,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334633451
Jokes,29,49,"Check him  out,I belive he is a card carrying",anticom,16:27,"reply to this post rate flag Check him out,I belive he is a card carrying < anticom > 2025-04-28 16:27 commiecrat, just like all of you delusinal twits https://forums.craigslist.org/?ID=334633517",5,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334633517
Jokes,50,50,Pro tip - I answer  all phone calls.........,CleanPhilWanted,10:54,"reply to this post rate flag Pro tip - I answer all phone calls......... < CleanPhilWanted > 2025-04-28 10:54 With, ""hey, my phone battery is at one percent. What's up? "" That way I can just hang up if I don't want to hear what they're saying, with no questions asked. https://forums.craigslist.org/?ID=334629571",0,TRUE,1,https://forums.craigslist.org/?act=Q&ID=334629571
Jokes,51,51,How many babies got thrown out with bathwater,moe-and-ron,10:12,reply to this post rate flag How many babies got thrown out with bathwater < moe-and-ron > 2025-04-28 10:12 before they invented that saying? https://forums.craigslist.org/?ID=334629219,0,TRUE,1,https://forums.craigslist.org/?act=Q&ID=334629219
Jokes,51,52,Sorry I called your baby ugly.,moe-and-ron,10:14,reply to this post rate flag Sorry I called your baby ugly. < moe-and-ron > 2025-04-28 10:14 I should have said the more socially acceptable “Aww.. looks just like you!” https://forums.craigslist.org/?ID=334629225,1,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334629225
Jokes,51,53,Doctor: “How often do you have sex?”,moe-and-ron,10:17,"reply to this post rate flag Doctor: “How often do you have sex?” < moe-and-ron > 2025-04-28 10:17 GrizLeBare: “Once or twice.” Doctor: “A week?” Griz: “I’ve answered, let’s move on.” https://forums.craigslist.org/?ID=334629255",2,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334629255
Jokes,51,54,Spring Break was invented in the 1960’s after,moe-and-ron,10:19,reply to this post rate flag Spring Break was invented in the 1960’s after < moe-and-ron > 2025-04-28 10:19 Texas student protestors demanded everyone should get at least a week away from Professor texbeg. https://forums.craigslist.org/?ID=334629272,3,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334629272
Jokes,51,55,A man walks into a bar.,moe-and-ron,10:21,reply to this post rate flag A man walks into a bar. < moe-and-ron > 2025-04-28 10:21 The bar was closed because the bartender got laid off after Trump needlessly started a recession. https://forums.craigslist.org/?ID=334629296,4,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334629296
Jokes,56,56,Politics:,Jim_the_ref,9:31,reply to this post rate flag Politics: < Jim_the_ref > 2025-04-28 09:31 w ww.msn.com/en-us/news/world/only-one-thing-is-going-to-stand-in-trump-s-way-and-he-knows-it-opinion/ar-AA1DMg7z?ocid=msedgdhp&pc=EDBBAN&cvid=0bf76b61533c44a3bc2f8c2b6ad3536e&ei=12 https://forums.craigslist.org/?ID=334628632,0,TRUE,1,https://forums.craigslist.org/?act=Q&ID=334628632
Jokes,56,57,"Deep inside, even the neggers know it's true. §",piperpilot,9:45,"reply to this post rate flag Deep inside, even the neggers know it's true. § < piperpilot > 2025-04-28 09:45 https://forums.craigslist.org/?ID=334628843",1,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334628843
Jokes,56,58,"tRump is NOT Jesus, nor God.  So, EAT shit. §",Jim_the_ref,9:45,"reply to this post rate flag tRump is NOT Jesus, nor God. So, EAT shit. § < Jim_the_ref > 2025-04-28 09:45 https://forums.craigslist.org/?ID=334628851",1,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334628851
Jokes,56,59,*Neither ... nor ... §,Jim_the_ref,9:47,reply to this post rate flag *Neither ... nor ... § < Jim_the_ref > 2025-04-28 09:47 https://forums.craigslist.org/?ID=334628873,2,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334628873
Jokes,56,60,You liberals are the only ones equating,Burn69,13:28,reply to this post rate flag You liberals are the only ones equating < Burn69 > 2025-04-28 13:28 Trump as God. https://forums.craigslist.org/?ID=334631420,2,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334631420
Jokes,56,61,AND they're against him.   Says a lot. §,texbeg21,13:37,reply to this post rate flag AND they're against him. Says a lot. § < texbeg21 > 2025-04-28 13:37 https://forums.craigslist.org/?ID=334631533,3,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334631533
Jokes,56,62,"Yes, it says those who are against him don't",piperpilot,13:48,"reply to this post rate flag Yes, it says those who are against him don't < piperpilot > 2025-04-28 13:48 belong to the cult. https://forums.craigslist.org/?ID=334631671",4,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334631671
Jokes,56,63,"AGAINST?  It MAY seem that way, but many",Jim_the_ref,14:57,"reply to this post rate flag AGAINST? It MAY seem that way, but many < Jim_the_ref > 2025-04-28 14:57 voted for him. Your analysis may need refining Elmor. https://forums.craigslist.org/?ID=334632516",4,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334632516
Jokes,56,64,"Rumptards claim he is their ""savior."" How much",piperpilot,13:46,"reply to this post rate flag Rumptards claim he is their ""savior."" How much < piperpilot > 2025-04-28 13:46 closer to equating him to God can you get? https://forums.craigslist.org/?ID=334631647",3,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334631647
Jokes,56,65,I don't know of any Republicans who claim,Burn69,14:03,"reply to this post rate flag I don't know of any Republicans who claim < Burn69 > 2025-04-28 14:03 Trump as their ""savior"". In fact many of us republicans don't even like the person of DJT. We voted for because he is whole lot better as president than the dumb f---- the democrat party has been running. https://forums.craigslist.org/?ID=334631851",4,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334631851
Jokes,56,66,"Better how? 6-times bankrupt, convicted felon,",piperpilot,14:20,"reply to this post rate flag Better how? 6-times bankrupt, convicted felon, < piperpilot > 2025-04-28 14:20 court-proven rapist, convicted fraudster and wannabe dictator? WTF do you expect is going to happen? He's already throwing judges in jail WITH NO WARRANT. Think about that for a minute. Sure, Biden wasn't great, but at least he clearly didn't have dictatorship tendencies, and by the end country and the economy were, by all accounts, doing better. Harris may not have been much better, and we'll never know. I think America as we knew it (I say ""knew"" because the decline has already begun) would have survived 4 years of either of them. but it will NOT survive another 4 years of Rump, without going through some serious, drastic events. It'll happen, and I'll be here to tell you I (and many others, INCLUDING Republicans) told you so. And regarding Republicans who claim Rump is their ""Savior"" htt ps://www.cnn.com/2024/06/10/politics/video/marjorie-taylor-greene-compares-trump-jesus-rally-digvid http s://www.youtube.com/watch?v=xFoYqCJ24Ng The woman LITERALLY SAID ""[Rump] is our savior..."" You don't know of any? Now you do. https://forums.craigslist.org/?ID=334632065",5,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334632065
Jokes,56,67,"Right, you are aware of all",Jim_the_ref,14:53,"reply to this post rate flag Right, you are aware of all < Jim_the_ref > 2025-04-28 14:53 thoughts regarding others beliefs. https://forums.craigslist.org/?ID=334632438",3,FALSE,1,https://forums.craigslist.org/?act=Q&ID=334632438
Jokes,68,68,They had to get a translator in at the benefits,HaveYaHeard,9:26,reply to this post rate flag They had to get a translator in at the benefits < HaveYaHeard > 2025-04-28 09:26 office today. Somebody came in speaking English! https://forums.craigslist.org/?ID=334628546,0,TRUE,1,https://forums.craigslist.org/?act=Q&ID=334628546
Jokes,69,69,The Doctor lied,HaveYaHeard,9:10,"reply to this post rate flag The Doctor lied < HaveYaHeard > 2025-04-28 09:10 Mildred was a 93-year-old woman who was particularly despondent over the recent death of her husband Earl. She decided that she would just kill herself and join him in death. Thinking that it would be best to get it over with quickly, she took out Earl's old army pistol and made the decision to shoot herself in the heart since it was so badly broken in the first place. Not wanting to miss this vital organ and become a vegetable and a burden to someone, she called her doctor's office to inquire as to just exactly where the heart would be. ""On a woman,"" the doctor said, ""your heart would be just below your left breast."" Later that night, Mildred was admitted to the hospital with a bullet wound to her left knee. https://forums.craigslist.org/?ID=334628325",0,TRUE,1,https://forums.craigslist.org/?act=Q&ID=334628325
